review_id,user_id,product_id,rating,review_text,review_date,verified_purchase,helpful_votes,review_length,sentiment_score,is_fake
47156,5942,848,5,Excellent quality and fast delivery,23-05-2022,0,106,35,0.089,0
47157,607,254,1,Not as described,02-05-2022,1,96,16,-0.779,0
47158,4246,1050,5,Amazing product and good value,28-01-2022,1,149,30,-0.818,0
47159,4612,49,2,Waste of money,22-07-2023,1,168,14,0.786,0
47160,349,317,2,Very disappointed with the quality,20-11-2022,0,114,34,-0.301,0
47161,5467,959,1,Waste of money,14-06-2024,1,9,14,0.167,0
47162,2877,401,2,Very disappointed with the quality,30-01-2022,0,100,34,-0.23,0
47163,6317,87,1,Stopped working after few days,23-11-2022,0,159,30,-0.61,0
47164,787,928,3,Average experience,19-05-2024,0,79,18,0.375,0
47165,3936,172,3,Decent product,03-02-2022,1,65,14,-0.292,0
47166,6804,367,3,Average experience,18-04-2024,0,135,18,0.766,0
47167,7,884,5,Works perfectly and looks great,30-09-2022,1,1,31,-0.234,0
47168,7429,562,5,Amazing product and good value,04-09-2023,0,124,30,0.45,0
47169,719,26,1,Stopped working after few days,28-07-2024,0,149,30,-0.363,0
47170,5528,456,1,Not as described,18-05-2023,1,181,16,-0.004,0
47171,7455,855,3,Decent product,04-10-2023,1,39,14,0.09,0
47172,208,1117,3,Product is okay,09-07-2023,1,159,15,0.776,0
47173,2317,1073,5,Excellent quality and fast delivery,24-10-2022,0,115,35,0.098,0
47174,5086,1067,4,Very satisfied with this purchase,17-09-2024,1,83,33,0.029,0
47175,4401,477,1,Very disappointed with the quality,05-04-2024,0,1,34,0.341,0
47176,4975,228,5,Very satisfied with this purchase,27-01-2023,1,52,33,-0.389,0
47177,3075,33,3,Nothing special but acceptable,12-04-2024,0,68,30,0.828,0
47178,7779,281,3,Average experience,17-10-2023,1,175,18,0.855,0
47179,2329,1198,4,Very satisfied with this purchase,25-01-2023,1,18,33,-0.721,0
47180,3047,871,3,Does the job,18-07-2022,1,156,12,0.821,0
47181,3806,649,4,"Great product, highly recommend",23-11-2023,1,39,31,0.186,0
47182,4462,614,5,Very satisfied with this purchase,05-07-2022,0,121,33,-0.758,0
47183,6301,945,2,Very disappointed with the quality,22-11-2023,0,64,34,-0.622,0
47184,5908,843,4,Excellent quality and fast delivery,18-01-2023,0,100,35,-0.152,0
47185,2439,1014,5,Works perfectly and looks great,26-08-2022,1,143,31,-0.455,0
47186,2624,729,3,Decent product,08-08-2023,1,115,14,0.414,0
47187,1249,147,2,"Terrible product, do not buy",18-04-2022,0,44,28,-0.09,0
47188,296,94,3,Product is okay,14-11-2023,1,10,15,0.201,0
47189,7499,897,1,Very disappointed with the quality,06-09-2023,1,23,34,0.764,0
47190,3378,804,5,Amazing product and good value,08-03-2023,1,145,30,-0.724,0
47191,2105,540,1,Stopped working after few days,18-12-2022,0,87,30,-0.773,0
47192,5954,1030,2,Very disappointed with the quality,28-10-2023,0,194,34,-0.178,0
47193,318,99,5,Works perfectly and looks great,28-06-2024,0,126,31,0.645,0
47194,4611,77,3,Does the job,10-01-2024,0,54,12,-0.068,0
47195,3750,866,3,Decent product,06-06-2024,0,48,14,0.95,0
47196,2555,1010,1,Stopped working after few days,06-08-2023,1,9,30,-1,0
47197,124,567,3,Decent product,05-03-2024,1,35,14,0.594,0
47198,6621,701,1,Very disappointed with the quality,12-12-2022,0,122,34,-0.418,0
47199,7861,629,5,Very satisfied with this purchase,26-10-2022,0,46,33,-0.397,0
47200,1557,665,4,"Great product, highly recommend",17-05-2022,1,174,31,0.333,0
47201,1605,667,2,Stopped working after few days,26-09-2023,1,162,30,-0.564,0
47202,5616,1169,4,Works perfectly and looks great,03-09-2024,0,108,31,-0.888,0
47203,795,533,4,Very satisfied with this purchase,27-11-2023,0,9,33,-0.117,0
47204,4734,1043,1,Not as described,21-02-2024,1,135,16,0.376,0
47205,6255,969,1,Stopped working after few days,28-04-2024,0,72,30,0.158,0
47206,3952,736,5,Excellent quality and fast delivery,09-02-2024,0,42,35,0.38,0
47207,6315,1112,5,Excellent quality and fast delivery,09-05-2022,1,77,35,-0.197,0
47208,4282,279,3,Average experience,14-04-2023,1,165,18,-0.3,0
47209,6071,914,1,Stopped working after few days,10-06-2022,0,58,30,-0.882,0
47210,2756,1007,4,Amazing product and good value,19-02-2022,1,196,30,0.054,0
47211,2729,481,5,"Great product, highly recommend",28-05-2022,0,132,31,-0.234,0
47212,7921,822,5,Very satisfied with this purchase,24-06-2022,1,108,33,0.059,0
47213,2750,176,1,"Terrible product, do not buy",30-11-2023,1,95,28,0.458,0
47214,7188,178,2,Waste of money,23-04-2024,0,88,14,0.967,0
47215,5065,1,4,"Great product, highly recommend",21-01-2022,1,123,31,-0.962,0
47216,2774,1001,5,Amazing product and good value,06-08-2023,1,91,30,-0.401,0
47217,5498,468,5,"Great product, highly recommend",04-04-2024,0,171,31,0.74,0
47218,6296,547,4,"Great product, highly recommend",10-08-2024,1,147,31,0.851,0
47219,6786,257,3,Product is okay,29-06-2023,0,177,15,-0.551,0
47220,7437,419,4,Works perfectly and looks great,28-11-2023,1,112,31,0.855,0
47221,2618,482,3,Decent product,02-06-2022,0,42,14,-0.835,0
47222,571,604,2,"Terrible product, do not buy",25-08-2023,1,79,28,0.63,0
47223,4991,853,2,"Terrible product, do not buy",14-06-2024,0,183,28,0.624,0
47224,3695,413,2,Very disappointed with the quality,06-08-2022,1,86,34,0.916,0
47225,5073,668,2,Stopped working after few days,19-12-2022,0,16,30,-0.312,0
47226,1719,25,4,"Great product, highly recommend",06-04-2022,1,109,31,0.596,0
47227,4425,498,2,Not as described,21-11-2022,0,107,16,0.747,0
47228,5496,549,1,Waste of money,21-12-2023,1,75,14,-0.012,0
47229,5839,307,5,"Great product, highly recommend",04-09-2022,1,133,31,-0.956,0
47230,1548,911,1,Stopped working after few days,06-06-2022,1,150,30,-0.133,0
47231,3683,456,2,Waste of money,21-10-2023,1,102,14,-0.803,0
47232,1999,664,2,Very disappointed with the quality,06-08-2022,0,141,34,-0.099,0
47233,6281,1182,3,Average experience,15-09-2024,1,66,18,-0.128,0
47234,2124,1092,4,Works perfectly and looks great,14-06-2023,1,171,31,-0.583,0
47235,4711,97,5,Very satisfied with this purchase,12-04-2022,0,195,33,0.018,0
47236,3460,618,5,Very satisfied with this purchase,03-12-2022,1,180,33,0.459,0
47237,5496,917,1,"Terrible product, do not buy",11-05-2022,0,51,28,0.073,0
47238,7036,761,3,Decent product,08-05-2023,1,93,14,0.254,0
47239,7713,335,4,Works perfectly and looks great,11-08-2024,0,40,31,0.352,0
47240,6565,1188,5,Works perfectly and looks great,23-03-2024,0,169,31,-0.788,0
47241,3696,153,2,"Terrible product, do not buy",30-04-2022,0,119,28,0.112,0
47242,7943,561,1,Waste of money,12-01-2022,1,56,14,0.205,0
47243,1728,593,3,Decent product,20-02-2023,0,170,14,-0.481,0
47244,758,1166,1,Stopped working after few days,08-08-2022,0,114,30,0.217,0
47245,5287,408,2,Not as described,16-09-2022,1,65,16,0.106,0
47246,4549,458,2,Not as described,23-07-2023,0,13,16,0.329,0
47247,1639,826,2,"Terrible product, do not buy",20-12-2023,1,142,28,-0.792,0
47248,7458,48,5,"Great product, highly recommend",17-03-2022,0,183,31,0.794,0
47249,3114,1066,1,"Terrible product, do not buy",13-11-2023,1,147,28,0.918,0
47250,46,310,3,Average experience,16-09-2024,0,29,18,0.637,0
47251,6510,518,1,"Terrible product, do not buy",22-08-2023,1,194,28,-0.63,0
47252,6314,1109,4,Works perfectly and looks great,28-04-2023,1,20,31,0.287,0
47253,3970,46,3,Decent product,28-08-2022,1,57,14,-0.595,0
47254,6790,984,2,Not as described,28-08-2023,0,179,16,0.536,0
47255,63,861,1,Very disappointed with the quality,12-05-2024,0,74,34,0.095,0
47256,2976,512,1,Stopped working after few days,11-07-2024,0,130,30,0.003,0
47257,4861,479,4,"Great product, highly recommend",24-10-2023,0,37,31,0.135,0
47258,4603,1060,4,Works perfectly and looks great,03-07-2023,0,38,31,-0.103,0
47259,2551,826,3,Nothing special but acceptable,24-10-2023,0,186,30,-0.009,0
47260,3364,73,4,"Great product, highly recommend",29-06-2024,0,131,31,0.792,0
47261,1675,894,1,Stopped working after few days,05-05-2022,1,116,30,0.424,0
47262,6641,881,5,Works perfectly and looks great,16-06-2024,0,133,31,-0.139,0
47263,1936,10,5,Works perfectly and looks great,18-08-2023,1,181,31,0.751,0
47264,5248,117,3,Nothing special but acceptable,26-05-2024,0,80,30,0.077,0
47265,5129,287,5,Works perfectly and looks great,14-05-2023,1,91,31,-0.006,0
47266,3663,318,3,Product is okay,04-09-2024,1,150,15,-0.694,0
47267,7398,263,4,"Great product, highly recommend",18-09-2024,1,47,31,0.466,0
47268,3772,1110,2,Very disappointed with the quality,26-07-2024,1,116,34,0.592,0
47269,1877,212,3,Product is okay,29-06-2023,1,115,15,0.221,0
47270,3384,706,1,Waste of money,08-12-2022,0,140,14,-0.489,0
47271,3,981,1,"Terrible product, do not buy",28-11-2023,0,123,28,-0.688,0
47272,2900,920,2,Waste of money,29-08-2022,1,63,14,0.324,0
47273,2862,944,2,Stopped working after few days,06-02-2022,1,74,30,-0.541,0
47274,6761,384,5,Works perfectly and looks great,27-02-2024,1,112,31,-0.915,0
47275,420,847,2,Waste of money,04-08-2022,1,122,14,0.061,0
47276,885,783,3,Does the job,18-12-2023,1,57,12,-0.167,0
47277,5603,89,1,Waste of money,05-07-2023,1,81,14,0.811,0
47278,6871,109,5,Works perfectly and looks great,13-10-2023,1,45,31,-0.857,0
47279,7888,365,2,Not as described,02-06-2024,1,198,16,0.904,0
47280,3155,1159,2,Stopped working after few days,04-02-2023,1,71,30,0.819,0
47281,4293,1047,2,Stopped working after few days,12-01-2023,1,1,30,0.066,0
47282,1039,586,1,"Terrible product, do not buy",21-08-2024,1,167,28,-0.732,0
47283,4776,1013,1,Waste of money,22-02-2024,1,64,14,0.676,0
47284,2444,406,3,Does the job,26-05-2023,1,34,12,0.244,0
47285,2585,164,1,"Terrible product, do not buy",27-09-2022,1,132,28,-0.413,0
47286,1064,294,4,Very satisfied with this purchase,28-11-2022,0,138,33,0.627,0
47287,4787,572,1,"Terrible product, do not buy",27-04-2024,1,23,28,-0.055,0
47288,3258,605,2,Waste of money,17-11-2022,0,61,14,-0.465,0
47289,3169,617,4,Works perfectly and looks great,06-10-2022,0,142,31,-0.332,0
47290,5298,807,2,Not as described,26-10-2023,0,120,16,-0.425,0
47291,5787,1094,2,Waste of money,21-02-2024,0,148,14,0.106,0
47292,3174,416,1,Stopped working after few days,07-11-2022,1,103,30,-0.821,0
47293,1743,1009,2,Stopped working after few days,23-01-2023,1,145,30,-0.708,0
47294,1231,1011,1,Waste of money,05-05-2023,0,102,14,-0.279,0
47295,294,1038,3,Average experience,25-03-2023,0,66,18,-0.671,0
47296,7525,149,3,Does the job,19-12-2022,1,94,12,-0.663,0
47297,3958,425,1,Not as described,11-06-2024,1,175,16,-0.182,0
47298,7342,82,4,Excellent quality and fast delivery,05-07-2024,0,146,35,-0.978,0
47299,7239,905,3,Product is okay,07-05-2023,0,81,15,0.237,0
47300,1468,1143,3,Decent product,11-09-2022,1,78,14,0.592,0
47301,4463,291,2,Stopped working after few days,15-02-2024,0,150,30,0.345,0
47302,4192,253,5,"Great product, highly recommend",12-11-2022,1,148,31,-0.35,0
47303,1655,571,3,Average experience,28-08-2024,1,109,18,-0.887,0
47304,7061,832,5,"Great product, highly recommend",20-10-2022,1,82,31,0.832,0
47305,3802,964,5,Very satisfied with this purchase,09-09-2023,0,97,33,0.193,0
47306,4320,826,4,"Great product, highly recommend",08-11-2023,1,174,31,0.886,0
47307,6960,42,2,Very disappointed with the quality,06-11-2023,0,123,34,0.786,0
47308,1630,611,5,Amazing product and good value,21-03-2023,1,153,30,0.252,0
47309,867,706,4,Works perfectly and looks great,22-03-2023,1,101,31,0.175,0
47310,4010,20,4,Works perfectly and looks great,17-03-2024,1,185,31,0.343,0
47311,7886,935,3,Decent product,14-01-2023,0,54,14,-0.538,0
47312,2690,979,5,Very satisfied with this purchase,08-12-2022,1,6,33,0.145,0
47313,4336,78,3,Average experience,24-08-2024,0,57,18,-0.369,0
47314,977,476,5,Very satisfied with this purchase,02-09-2024,1,52,33,0.045,0
47315,7743,461,1,"Terrible product, do not buy",21-11-2022,1,49,28,0.647,0
47316,6867,526,4,Very satisfied with this purchase,02-06-2024,0,61,33,0.364,0
47317,1374,792,3,Decent product,22-04-2023,0,136,14,-0.652,0
47318,6517,501,2,Stopped working after few days,23-01-2023,1,161,30,0.747,0
47319,5064,247,3,Does the job,01-07-2024,0,85,12,-0.656,0
47320,3332,551,1,Very disappointed with the quality,15-06-2023,1,196,34,0.161,0
47321,744,21,4,Amazing product and good value,30-09-2023,0,152,30,-0.083,0
47322,3582,1111,5,Works perfectly and looks great,29-10-2022,0,124,31,0.631,0
47323,5206,842,5,Excellent quality and fast delivery,22-06-2023,0,37,35,0.13,0
47324,1803,555,5,Works perfectly and looks great,24-04-2022,0,174,31,0.846,0
47325,2615,570,3,Average experience,26-09-2022,1,200,18,-0.63,0
47326,5767,159,1,Waste of money,31-07-2023,1,147,14,-0.007,0
47327,718,1068,5,Works perfectly and looks great,08-09-2023,0,179,31,-0.05,0
47328,4484,463,3,Product is okay,16-04-2022,1,79,15,0.715,0
47329,2507,357,1,"Terrible product, do not buy",09-09-2022,0,44,28,-0.132,0
47330,819,74,5,Very satisfied with this purchase,03-01-2024,1,18,33,0.403,0
47331,1011,1015,2,"Terrible product, do not buy",08-07-2022,1,40,28,0.319,0
47332,442,282,2,Waste of money,05-02-2022,1,145,14,0.552,0
47333,6336,120,2,Not as described,03-07-2023,0,159,16,0.044,0
47334,3979,145,4,Excellent quality and fast delivery,16-06-2022,1,39,35,-0.36,0
47335,572,56,2,Waste of money,30-07-2022,1,154,14,-0.312,0
47336,7689,525,4,Excellent quality and fast delivery,28-08-2022,1,126,35,-0.553,0
47337,955,918,4,Works perfectly and looks great,08-12-2022,1,107,31,-0.507,0
47338,2270,27,2,Waste of money,09-06-2022,1,41,14,0.096,0
47339,1026,677,3,Decent product,21-05-2024,1,122,14,-0.726,0
47340,7600,31,3,Average experience,02-06-2024,1,136,18,-0.564,0
47341,2614,625,2,Waste of money,08-03-2024,0,86,14,-0.917,0
47342,4387,838,2,"Terrible product, do not buy",28-08-2024,1,145,28,0.923,0
47343,7780,814,3,Product is okay,13-06-2024,1,172,15,-0.191,0
47344,1360,635,1,Waste of money,14-03-2022,1,119,14,-0.852,0
47345,7248,1096,4,Works perfectly and looks great,01-07-2022,1,29,31,-0.61,0
47346,5820,480,5,Very satisfied with this purchase,13-04-2022,1,188,33,0.422,0
47347,6807,495,3,Does the job,06-02-2023,1,162,12,0.03,0
47348,6147,258,5,Works perfectly and looks great,01-05-2023,1,185,31,-0.005,0
47349,5212,490,5,Very satisfied with this purchase,10-12-2022,0,200,33,-0.742,0
47350,2423,16,3,Does the job,08-04-2022,0,6,12,0.326,0
47351,4230,1065,5,Works perfectly and looks great,13-12-2022,0,23,31,-0.55,0
47352,6115,543,4,Amazing product and good value,02-03-2024,1,0,30,0.058,0
47353,4691,858,1,Stopped working after few days,30-04-2024,1,169,30,0.579,0
47354,7854,104,1,Very disappointed with the quality,07-11-2022,1,27,34,-0.304,0
47355,6706,822,4,Amazing product and good value,27-04-2023,1,165,30,0.434,0
47356,4413,365,4,Amazing product and good value,16-09-2022,0,108,30,0.34,0
47357,2519,729,1,Stopped working after few days,04-02-2024,0,95,30,-0.168,0
47358,4171,113,2,Stopped working after few days,12-09-2024,0,108,30,0.393,0
47359,4387,422,4,"Great product, highly recommend",12-07-2024,1,164,31,0.289,0
47360,906,520,2,Not as described,06-04-2023,0,79,16,0.109,0
47361,865,111,1,Not as described,19-05-2024,1,14,16,0.466,0
47362,3167,386,4,Works perfectly and looks great,18-06-2022,0,63,31,-0.407,0
47363,4663,626,1,Stopped working after few days,07-01-2022,0,137,30,0.553,0
47364,1036,305,3,Nothing special but acceptable,11-09-2022,1,68,30,0.052,0
47365,1478,12,1,"Terrible product, do not buy",28-06-2022,0,60,28,-0.097,0
47366,1855,806,5,Excellent quality and fast delivery,15-07-2023,1,20,35,0.445,0
47367,3898,1086,4,"Great product, highly recommend",24-06-2023,0,155,31,0.502,0
47368,6855,412,1,Waste of money,13-07-2024,1,66,14,0.879,0
47369,3664,862,4,Amazing product and good value,15-05-2024,0,119,30,0.138,0
47370,2680,147,3,Does the job,29-11-2022,1,196,12,-0.672,0
47371,1760,70,2,Waste of money,04-07-2022,0,104,14,-0.888,0
47372,6184,490,5,Amazing product and good value,08-07-2024,1,95,30,-0.199,0
47373,6466,921,4,Excellent quality and fast delivery,18-02-2023,1,94,35,-0.413,0
47374,3025,327,1,Not as described,14-04-2023,1,43,16,-0.495,0
47375,712,356,2,"Terrible product, do not buy",24-01-2024,0,59,28,0.125,0
47376,7116,458,5,Excellent quality and fast delivery,22-04-2023,1,12,35,0.735,0
47377,2008,669,4,Excellent quality and fast delivery,29-11-2022,0,26,35,-0.056,0
47378,1053,833,4,Excellent quality and fast delivery,01-03-2022,1,105,35,-0.616,0
47379,154,124,2,Waste of money,24-02-2023,1,50,14,0.781,0
47380,5360,181,3,Average experience,11-05-2022,1,165,18,0,0
47381,5981,822,1,"Terrible product, do not buy",31-08-2024,1,7,28,-0.192,0
47382,4166,851,3,Average experience,04-07-2024,1,168,18,0.41,0
47383,2123,269,2,"Terrible product, do not buy",16-11-2023,0,144,28,-0.605,0
47384,850,900,5,Very satisfied with this purchase,09-04-2022,1,27,33,-0.736,0
47385,1062,384,2,"Terrible product, do not buy",20-10-2023,1,168,28,-0.273,0
47386,7252,1063,1,Stopped working after few days,20-04-2023,0,165,30,-0.455,0
47387,5336,456,1,Very disappointed with the quality,01-12-2023,0,160,34,-0.161,0
47388,224,388,1,Very disappointed with the quality,11-08-2023,0,91,34,-0.184,0
47389,3862,472,3,Decent product,26-06-2023,1,181,14,-0.789,0
47390,2446,537,2,Very disappointed with the quality,01-02-2024,1,79,34,0.872,0
47391,6120,1124,3,Average experience,25-09-2022,0,158,18,-0.12,0
47392,3783,30,5,Very satisfied with this purchase,09-09-2023,1,15,33,0.663,0
47393,5900,430,3,Product is okay,14-11-2023,0,71,15,0.942,0
47394,6228,204,5,"Great product, highly recommend",19-03-2023,0,73,31,0.601,0
47395,6863,117,1,Very disappointed with the quality,01-09-2023,0,45,34,0.136,0
47396,7095,1003,3,Nothing special but acceptable,06-11-2022,0,30,30,0.105,0
47397,2494,784,5,"Great product, highly recommend",16-07-2022,0,192,31,-0.88,0
47398,3832,407,2,Not as described,23-12-2023,0,55,16,-0.543,0
47399,7006,717,1,Not as described,29-04-2022,0,158,16,0.71,0
47400,1019,75,5,Works perfectly and looks great,14-12-2022,0,118,31,-0.601,0
47401,5098,1111,4,Amazing product and good value,31-08-2024,0,132,30,-0.465,0
47402,2307,401,5,Very satisfied with this purchase,15-11-2023,1,27,33,-0.001,0
47403,6575,545,1,Very disappointed with the quality,27-09-2024,1,117,34,0.304,0
47404,136,160,5,"Great product, highly recommend",05-06-2024,0,128,31,0.973,0
47405,5980,1090,1,"Terrible product, do not buy",08-11-2023,1,87,28,0.204,0
47406,1918,1112,4,Excellent quality and fast delivery,28-07-2023,1,84,35,-0.714,0
47407,325,769,1,Very disappointed with the quality,15-01-2022,0,53,34,0.789,0
47408,477,954,3,Nothing special but acceptable,09-08-2022,1,133,30,-0.153,0
47409,5105,841,1,"Terrible product, do not buy",25-02-2023,1,48,28,-0.989,0
47410,1480,768,4,Excellent quality and fast delivery,06-05-2023,1,106,35,0.852,0
47411,4683,126,3,Decent product,01-11-2022,1,6,14,0.058,0
47412,4101,96,3,Average experience,28-03-2022,1,35,18,0.742,0
